id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1865000110,20140929T000000,365000.0,4,2.5,2540,6688,2.0,0,0,3,9,2540,0,2002,0,98092,47.3314,-122.18,2810,6776
7334501240,20140519T000000,280000.0,3,2.5,1270,9675,2.0,0,0,3,8,1270,0,1993,0,98045,47.4639,-121.744,1270,11700
7885801460,20150106T000000,325000.0,4,2.5,2260,5702,2.0,0,0,3,8,2260,0,2002,0,98042,47.3488,-122.151,2450,6381
1823099076,20140820T000000,495000.0,3,2.5,1780,47480,2.0,0,0,3,7,1780,0,1995,0,98045,47.4723,-121.707,1890,51836
5360200054,20141002T000000,247500.0,3,2.0,1530,8749,1.0,0,0,3,7,1530,0,1995,0,98023,47.2974,-122.372,1750,8749
622069006,20140820T000000,1500000.0,4,5.5,6550,217374,1.0,0,0,3,11,5400,1150,2006,0,98058,47.4302,-122.095,4110,50378
7625703885,20140917T000000,870000.0,4,3.0,2940,7108,2.0,0,1,3,9,2220,720,2011,0,98136,47.5437,-122.395,2240,7950
9510970300,20140923T000000,775000.0,4,2.5,3310,5101,2.0,0,0,3,9,3310,0,2005,0,98052,47.6649,-122.08,3010,5176
9286100300,20140801T000000,483500.0,3,2.5,1670,4308,2.0,0,0,3,8,1670,0,2001,0,98027,47.5307,-122.047,1670,2897
4047200850,20150402T000000,387000.0,3,1.5,1620,21929,2.0,0,0,3,7,1620,0,1990,0,98019,47.767,-121.903,1600,21679
3918400017,20150205T000000,380000.0,0,0.0,1470,979,3.0,0,2,3,8,1470,0,2006,0,98133,47.7145,-122.356,1470,1399
7237500590,20141117T000000,1320000.0,4,5.25,6110,10369,2.0,0,0,3,11,6110,0,2005,0,98059,47.5285,-122.135,4190,10762
1023059511,20141020T000000,527000.0,4,2.5,2900,6736,2.0,0,0,3,8,2900,0,2013,0,98059,47.4954,-122.152,2900,6736
1445200110,20150421T000000,275000.0,2,1.5,1160,1103,2.0,0,0,3,7,890,270,2006,0,98133,47.7677,-122.315,1160,1086
1023059313,20150205T000000,390000.0,3,2.5,1910,4755,2.0,0,0,3,8,1910,0,1997,0,98059,47.4956,-122.162,2460,6099
9274201807,20140820T000000,580000.0,3,2.5,1590,1937,2.5,0,0,3,8,1590,0,2004,0,98116,47.5903,-122.388,1620,2022
7853270940,20140905T000000,389000.0,3,2.5,1720,4515,2.0,0,0,3,7,1720,0,2005,0,98065,47.5426,-121.879,2220,4618
8944750850,20140521T000000,288400.0,3,2.25,1870,3230,2.0,0,0,3,7,1870,0,1997,0,98056,47.4915,-122.167,1620,3363
3629800100,20141028T000000,520000.0,3,2.5,2160,4297,2.0,0,0,3,9,2160,0,1999,0,98029,47.5476,-122.012,2160,3968
2517100490,20141205T000000,325000.0,3,2.5,2550,4240,2.0,0,0,3,7,2550,0,2006,0,98031,47.3986,-122.169,2550,4240
4318200405,20140620T000000,850000.0,3,2.25,2870,8170,2.0,0,0,3,10,2250,620,1995,0,98136,47.5363,-122.385,1310,8170
2329810590,20140806T000000,285000.0,3,2.5,1940,9874,2.0,0,0,3,7,1940,0,1990,0,98042,47.3794,-122.113,1860,8875
1931301105,20140717T000000,440000.0,3,2.0,1550,2401,2.0,0,0,3,7,1550,0,1996,0,98103,47.6545,-122.348,1550,3446
3521049048,20140811T000000,515000.0,3,2.5,3430,48993,2.0,0,0,3,9,3430,0,2001,0,98001,47.2609,-122.27,2460,36256
6979940100,20150129T000000,805000.0,5,2.5,3320,7266,2.0,0,0,3,9,3320,0,2000,0,98075,47.5862,-122.054,3060,10269
6909200037,20140815T000000,375000.0,2,1.5,1160,1648,2.0,0,0,3,7,1160,0,2002,0,98144,47.5916,-122.293,1458,2351
4136980090,20150407T000000,537000.0,4,4.25,4883,26040,2.0,0,3,3,10,3859,1024,2006,0,98092,47.263,-122.216,3736,9870
9510970090,20141121T000000,637250.0,4,2.5,2120,3220,2.0,0,0,3,9,2120,0,2005,0,98052,47.6662,-122.083,2120,3547
1125069064,20150331T000000,700000.0,4,2.5,2770,89298,2.0,0,0,3,8,2770,0,2004,0,98053,47.6624,-122.01,2650,89298
7853270740,20140917T000000,632500.0,5,3.25,3500,7254,2.0,0,0,3,8,2760,740,2005,0,98065,47.5444,-121.881,2820,6317
5416500090,20140724T000000,269000.0,3,2.5,1440,3800,2.0,0,0,3,7,1440,0,2005,0,98038,47.3606,-122.039,1890,3819
7885800740,20150218T000000,270000.0,4,2.5,2350,5835,2.0,0,0,3,8,2350,0,2003,0,98042,47.3494,-122.153,3010,5772
9808700405,20140604T000000,1901000.0,3,2.5,2660,13367,2.0,0,2,3,10,2660,0,1992,0,98004,47.6501,-122.217,2660,13367
9269260100,20141216T000000,475000.0,4,2.25,2680,4673,2.0,0,0,3,7,2680,0,1999,0,98011,47.7539,-122.219,2460,4645
7660600131,20141020T000000,374950.0,2,2.25,1240,1172,2.0,0,0,3,8,1000,240,2008,0,98144,47.5877,-122.316,1260,1111
7334501250,20140909T000000,325000.0,3,2.5,1870,9825,1.0,0,0,4,7,1250,620,1994,0,98045,47.4639,-121.744,1380,11475
7215420590,20150504T000000,530000.0,4,2.5,2940,35996,2.0,0,0,3,9,2940,0,1995,0,98042,47.3401,-122.067,2890,35089
1330300300,20150415T000000,1900000.0,3,3.75,3150,8550,2.0,0,0,3,10,3150,0,2007,0,98112,47.6387,-122.284,2510,8550
4045500625,20140822T000000,935000.0,3,3.25,3710,38509,2.0,0,0,3,10,3710,0,1998,0,98014,47.693,-121.868,1680,25865
2386000300,20141202T000000,800000.0,4,2.5,4600,67369,2.0,0,0,3,10,4600,0,1990,0,98053,47.6417,-121.992,4600,67369
8085400490,20140801T000000,1306000.0,5,2.5,2770,8100,2.0,0,0,3,9,2770,0,2002,0,98004,47.6341,-122.208,2070,8100
2355010090,20141207T000000,843500.0,3,2.5,3560,11448,2.0,0,0,3,11,3560,0,1997,0,98052,47.7126,-122.104,3290,11506
4309710100,20140620T000000,725000.0,4,3.25,3940,27591,2.0,0,3,3,9,3440,500,2000,0,98059,47.5157,-122.116,3420,29170
4364700805,20141015T000000,315000.0,1,1.0,580,7200,1.0,0,0,3,6,580,0,2000,0,98126,47.5249,-122.373,1360,7560
8700100100,20140819T000000,295000.0,4,2.5,1850,6663,2.0,0,0,3,7,1850,0,1990,0,98030,47.3618,-122.195,1850,6417
7701961030,20150129T000000,875000.0,4,2.5,3600,21794,2.0,0,0,4,11,3600,0,1990,0,98077,47.7121,-122.072,3410,19864
1995200245,20140606T000000,545000.0,4,2.5,2040,6034,2.0,0,0,3,7,2040,0,1990,0,98115,47.6952,-122.323,1380,5986
6893300110,20141113T000000,430000.0,3,2.5,2030,7770,2.0,0,0,3,8,2030,0,2003,0,98024,47.5253,-121.93,1360,10782
6084200100,20140801T000000,400000.0,3,2.5,2120,3742,2.0,0,0,3,7,2120,0,2006,0,98059,47.4787,-122.129,2250,4696
9828702310,20140611T000000,487028.0,2,1.5,1295,1093,2.0,0,0,3,9,1105,190,2007,0,98112,47.6192,-122.299,1295,1413
104550740,20141201T000000,299000.0,3,2.5,2450,7062,2.0,0,0,3,8,2450,0,1993,0,98023,47.3061,-122.36,1960,7200
8078520090,20140514T000000,265000.0,3,2.0,1570,5706,1.0,0,0,3,7,1570,0,1998,0,98092,47.3156,-122.188,1570,5706
6403510090,20141111T000000,437500.0,4,2.5,2680,7513,2.0,0,0,3,8,2680,0,1998,0,98059,47.4956,-122.161,2640,7243
7132300042,20141028T000000,247300.0,2,2.0,1140,1118,2.0,0,0,3,7,1040,100,2009,0,98144,47.596,-122.311,1140,1118
3861470110,20140623T000000,2075000.0,4,3.5,4230,20377,2.0,0,0,3,11,4230,0,1997,0,98004,47.5954,-122.206,3980,20489
464000600,20140827T000000,641250.0,3,2.5,2220,2550,3.0,0,2,3,10,2220,0,1990,0,98117,47.6963,-122.393,2200,5610
1423089055,20140613T000000,845000.0,4,2.75,4070,115434,2.0,0,0,3,9,4070,0,2002,0,98045,47.4843,-121.752,2970,95832
7212650850,20150427T000000,304000.0,3,2.5,1710,6773,2.0,0,0,3,8,1710,0,1993,0,98003,47.2635,-122.312,2220,7551
7820000038,20141114T000000,454000.0,3,2.0,1700,10000,2.0,0,0,3,8,1700,0,1992,0,98011,47.7661,-122.205,1460,9621
3793501130,20150316T000000,418000.0,4,2.5,2750,8471,2.0,0,0,3,7,2750,0,2003,0,98038,47.3671,-122.029,2610,7482
9558020600,20150407T000000,425000.0,4,2.5,2460,5440,2.0,0,0,3,9,2460,0,2003,0,98058,47.448,-122.121,2460,5124
9407101380,20141230T000000,189000.0,3,2.0,1460,11481,1.0,0,0,2,7,1170,290,1995,0,98045,47.4493,-121.777,1540,9680
7215730090,20140609T000000,700000.0,4,3.0,3150,7778,2.0,0,0,3,9,3150,0,2000,0,98075,47.5972,-122.018,2970,6500
8682291390,20150403T000000,705000.0,2,2.5,2305,5580,1.0,0,0,3,8,2305,0,2007,0,98077,47.7203,-122.024,1440,5748
3629921240,20140728T000000,970000.0,4,4.5,3890,5906,2.0,0,3,3,11,3060,830,2004,0,98029,47.5426,-121.995,4170,6052
7854800090,20141107T000000,799950.0,3,3.0,2900,11769,2.0,0,0,3,10,2900,0,1997,0,98052,47.6993,-122.118,2900,9611
4054530090,20150429T000000,783350.0,4,2.5,3290,35001,2.0,0,0,3,10,3290,0,1991,0,98077,47.7231,-122.038,4090,40371
9290850740,20140618T000000,975000.0,4,2.5,4270,43386,1.0,0,0,3,10,2680,1590,1991,0,98053,47.6915,-122.053,3630,36180
8901001335,20141103T000000,637000.0,4,2.75,2850,7510,2.0,0,0,3,8,2850,0,2008,0,98125,47.7097,-122.305,1510,8833
1523059066,20150219T000000,895000.0,3,2.0,2160,105415,1.0,0,0,3,10,2160,0,1991,0,98059,47.4806,-122.152,2760,9620
5332200026,20140508T000000,553650.0,2,2.5,1360,1349,2.0,0,0,3,8,1050,310,1997,0,98112,47.6254,-122.292,1430,4400
3278602760,20150203T000000,369900.0,2,2.5,1770,1853,3.0,0,0,3,8,1770,0,2007,0,98126,47.5472,-122.371,1770,1924
2597531030,20140826T000000,756000.0,4,2.5,2730,10753,2.0,0,0,3,9,2730,0,1991,0,98006,47.5414,-122.133,3090,10740
638100015,20150312T000000,445000.0,3,2.0,1540,67953,1.0,0,0,3,7,1540,0,1997,0,98059,47.5018,-122.126,1250,9100
5416510110,20140605T000000,297500.0,4,2.5,1910,5000,2.0,0,0,3,7,1910,0,2005,0,98038,47.3608,-122.036,2020,5000
808300490,20150505T000000,414000.0,4,2.5,2120,6497,2.0,0,0,3,7,2120,0,2003,0,98019,47.7241,-121.957,2230,6300
3423049311,20141017T000000,216000.0,3,2.0,1260,4125,1.0,0,0,3,6,1260,0,1998,0,98188,47.4401,-122.279,1300,9091
6300500475,20140902T000000,412000.0,3,2.5,1553,1991,3.0,0,0,3,8,1553,0,2014,0,98133,47.7049,-122.34,1509,2431
7853301560,20140625T000000,762000.0,4,3.5,4000,15253,2.0,0,0,3,9,4000,0,2007,0,98065,47.5433,-121.887,3550,8747
2559950110,20150422T000000,1234570.0,2,2.5,2470,609,3.0,0,0,3,11,1910,560,2011,0,98112,47.6182,-122.312,2440,1229
3026059085,20150317T000000,1290000.0,5,3.5,4090,290980,1.0,0,0,3,11,2920,1170,2002,0,98034,47.7161,-122.219,1880,9255
1453602309,20140805T000000,288000.0,0,1.5,1430,1650,3.0,0,0,3,7,1430,0,1999,0,98125,47.7222,-122.29,1430,1650
2122059206,20140513T000000,373000.0,5,2.5,3001,5710,2.0,0,0,3,8,3001,0,2006,0,98042,47.3727,-122.177,2340,5980
9542840590,20140602T000000,275000.0,3,2.0,1380,4500,1.0,0,0,3,7,1380,0,2008,0,98038,47.3661,-122.021,1620,4000
98000750,20141021T000000,1165000.0,5,3.75,4220,15959,2.0,0,0,3,11,4220,0,2004,0,98075,47.5869,-121.967,4630,16531
3629870110,20150422T000000,595000.0,3,2.5,1910,3075,2.0,0,0,3,8,1910,0,2001,0,98029,47.5491,-122.005,1940,3485
203100690,20150425T000000,1078000.0,4,2.75,3160,42733,2.0,0,0,3,9,3160,0,1995,0,98053,47.6367,-121.958,1890,24000
2023069059,20141030T000000,790000.0,3,3.0,2840,206910,2.0,0,0,3,10,2840,0,1999,0,98059,47.469,-122.063,2070,25067
3578700017,20150123T000000,695000.0,4,2.5,3010,11393,2.0,0,0,3,8,3010,0,2005,0,98028,47.7389,-122.221,2810,11282
3449900090,20150410T000000,454200.0,4,2.5,2630,5379,2.0,0,0,3,8,2630,0,2004,0,98059,47.4977,-122.163,2630,5379
2617370090,20141019T000000,338500.0,3,1.75,2130,5489,1.0,0,0,3,8,1370,760,1999,0,98070,47.4489,-122.456,1750,7200
5452301800,20140722T000000,1250000.0,4,3.75,4520,9240,1.5,0,2,3,10,3270,1250,1992,0,98040,47.5897,-122.229,3380,9240
6648760100,20140711T000000,299950.0,3,2.5,1600,9830,2.0,0,0,4,8,1600,0,1993,0,98001,47.339,-122.266,1890,8910
1997200165,20140916T000000,802000.0,3,2.25,2170,5001,2.0,0,0,3,8,2170,0,2014,0,98103,47.6937,-122.338,1700,6991
2426039313,20150218T000000,277500.0,2,1.5,1190,1236,3.0,0,0,3,7,1190,0,2005,0,98133,47.7274,-122.357,1390,1756
3793501450,20140910T000000,470000.0,5,3.75,3860,6901,2.0,0,0,3,7,3860,0,2003,0,98038,47.3694,-122.032,3000,8584
321079066,20150423T000000,430000.0,3,1.5,1810,349351,1.5,0,0,3,7,1810,0,2002,0,98010,47.3392,-121.897,2480,339332
2026049125,20150501T000000,310000.0,2,2.0,1030,2271,3.0,0,0,3,7,1030,0,1999,0,98125,47.7263,-122.314,1439,1387
7968200090,20140819T000000,335000.0,4,2.5,2210,7214,2.0,0,0,3,8,2210,0,2003,0,98003,47.3554,-122.298,2270,7246
1257201130,20141001T000000,1015000.0,4,2.5,2700,4590,2.0,0,0,3,8,2700,0,2002,0,98103,47.6734,-122.329,2080,3570
7526400100,20140826T000000,805000.0,4,2.5,3160,35225,2.0,0,1,3,9,2250,910,1992,0,98006,47.5672,-122.111,3460,17223
7300410300,20141106T000000,355000.0,4,2.5,2570,6466,2.0,0,0,3,9,2570,0,1999,0,98092,47.3324,-122.17,2520,6667
1724079013,20140718T000000,529000.0,3,2.25,1940,217800,2.0,0,0,3,9,1940,0,1990,0,98024,47.5636,-121.932,2580,83558
2770606822,20140820T000000,417000.0,3,2.5,1300,877,2.0,0,0,3,7,1060,240,2008,0,98199,47.6591,-122.392,1320,1414
7888780090,20141121T000000,277950.0,3,2.5,2100,6021,2.0,0,0,3,7,2100,0,1992,0,98023,47.2917,-122.375,2091,7547
2423059067,20141219T000000,770000.0,3,2.75,2070,54557,2.0,0,0,3,8,2070,0,1996,0,98058,47.4659,-122.116,2190,49658
6600490300,20150126T000000,230000.0,2,2.0,1300,3608,1.0,0,0,3,7,1300,0,2004,0,98198,47.3623,-122.309,1510,3608
6042000090,20141002T000000,525000.0,4,2.5,2520,7731,2.0,0,0,3,9,2520,0,1994,0,98155,47.7709,-122.297,2000,7704
7129304085,20140708T000000,330000.0,3,2.25,2220,4060,1.0,0,0,3,7,1330,890,1993,0,98118,47.5188,-122.265,1930,5625
7857003465,20140605T000000,495000.0,5,3.0,2440,4750,1.0,0,0,3,9,1450,990,2006,0,98108,47.5485,-122.302,1420,5940
6979920090,20140626T000000,550000.0,4,2.5,2150,27540,2.0,0,0,3,8,2150,0,1997,0,98053,47.637,-121.969,2150,27540
1515920090,20140919T000000,350000.0,3,2.5,2440,18674,2.0,0,0,4,8,2440,0,1994,0,98042,47.3672,-122.126,2530,10603
2487200940,20140814T000000,889000.0,4,3.5,3210,5000,3.0,0,0,3,9,3210,0,2014,0,98136,47.5203,-122.393,1360,5000
3342103148,20150213T000000,502500.0,5,2.5,2430,6168,2.0,0,0,3,8,2430,0,2007,0,98056,47.5237,-122.199,2150,8400
4397000100,20150324T000000,464000.0,4,2.5,3140,12591,2.0,0,0,3,9,3140,0,1993,0,98042,47.3826,-122.146,2650,11720
4310702775,20150203T000000,280000.0,2,1.5,800,1196,2.0,0,0,3,8,800,0,2003,0,98103,47.6972,-122.341,1020,1087
8965450110,20140912T000000,850000.0,3,2.5,3300,11570,2.0,0,0,3,9,3300,0,1994,0,98006,47.5599,-122.121,3280,11446
225039175,20140513T000000,525000.0,5,3.0,2450,4591,2.0,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388,1060,5500
7523900300,20150407T000000,370000.0,4,2.75,2310,14745,1.0,0,0,3,7,1410,900,1993,0,98198,47.377,-122.31,2060,9678
7237300090,20150402T000000,335000.0,5,2.5,2400,4548,2.0,0,0,3,7,2400,0,2003,0,98042,47.371,-122.127,2200,4465
6700390100,20150318T000000,245000.0,3,2.5,1770,6187,2.0,0,0,3,7,1770,0,1992,0,98031,47.4034,-122.189,1650,7200
7334401450,20140729T000000,308550.0,3,2.0,1600,13200,1.0,0,0,3,7,1600,0,1990,0,98045,47.4656,-121.756,1360,11520
3121500100,20140903T000000,715000.0,4,2.5,2970,29163,2.0,0,0,3,9,2970,0,1993,0,98053,47.6717,-122.025,3100,31105
3629760110,20140821T000000,634000.0,3,2.5,2490,4904,2.0,0,0,3,9,2490,0,2003,0,98029,47.5451,-122.014,2370,4050
1023089228,20140717T000000,350000.0,3,1.75,1250,13775,1.0,0,2,3,7,1250,0,1990,0,98045,47.4981,-121.772,1260,13707
7853250090,20140929T000000,681000.0,4,2.5,3860,5130,2.0,0,0,3,8,2930,930,2004,0,98065,47.5387,-121.879,3130,6163
7133300044,20140629T000000,397000.0,3,3.5,1360,1275,2.0,0,0,3,8,1240,120,2007,0,98144,47.5904,-122.315,1360,1275
293700110,20140926T000000,775000.0,4,2.5,3890,34513,2.0,0,0,3,10,3890,0,1996,0,98077,47.7749,-122.048,3600,28435
8847400115,20140723T000000,590000.0,3,2.0,2420,208652,1.5,0,0,3,8,2420,0,2005,0,98010,47.3666,-121.978,3180,212137
7853240100,20140902T000000,772500.0,5,2.75,3890,9130,2.0,0,0,3,9,3890,0,2004,0,98065,47.5407,-121.86,3450,8361
2526059086,20140722T000000,620000.0,3,2.25,2190,45738,1.0,0,0,3,8,2190,0,1990,0,98052,47.7108,-122.12,2970,4496
806800090,20150506T000000,275000.0,3,1.75,1890,5000,1.0,0,0,3,7,1890,0,2003,0,98092,47.3357,-122.175,2960,5421
8564850300,20140912T000000,535000.0,3,3.0,2640,5978,2.0,0,0,3,9,2640,0,2012,0,98045,47.4759,-121.735,2680,6060
6700400110,20140702T000000,223000.0,3,2.0,1110,7231,1.0,0,0,4,7,1110,0,1991,0,98031,47.4036,-122.191,1550,7245
1314300018,20150324T000000,367500.0,3,3.25,1400,1343,2.0,0,0,3,7,1160,240,2005,0,98118,47.5483,-122.277,1400,1326
1773100121,20140623T000000,286000.0,3,2.75,1100,750,2.0,0,0,3,7,780,320,2008,0,98106,47.5601,-122.363,1170,4800
822069112,20150423T000000,1350000.0,4,4.75,5230,89298,2.5,0,0,3,11,5230,0,2002,0,98038,47.4097,-122.063,4110,107153
4447300008,20140923T000000,530000.0,3,1.5,1950,1963,3.0,0,0,3,8,1950,0,2002,0,98117,47.6904,-122.397,1590,2028
9828702251,20140623T000000,579000.0,3,2.5,1640,1269,3.0,0,0,3,8,1640,0,2009,0,98112,47.6197,-122.3,1590,1231
9558040820,20140709T000000,570000.0,6,3.75,4000,6015,2.0,0,2,3,10,3080,920,2004,0,98058,47.453,-122.118,3180,5700
1437580600,20150331T000000,1060000.0,5,4.5,4140,7924,2.0,0,0,3,10,4140,0,2005,0,98074,47.6102,-121.993,3960,8410
952003585,20150209T000000,866500.0,4,3.5,3080,4945,2.0,0,0,3,9,2010,1070,2014,0,98126,47.5662,-122.379,1220,4945
2607740100,20141029T000000,470000.0,4,2.5,2520,9684,2.0,0,0,3,8,2520,0,1994,0,98045,47.4848,-121.801,2090,10133
1828300100,20150330T000000,800000.0,4,2.5,3100,7807,2.0,0,0,3,9,3100,0,2003,0,98034,47.7151,-122.227,3100,7807
4070700300,20150504T000000,898888.0,3,2.5,2080,3729,2.0,0,0,3,9,2080,0,1996,0,98033,47.6731,-122.199,2080,4000
2781250750,20140828T000000,222000.0,2,2.0,1360,3300,2.0,0,0,3,6,1360,0,2004,0,98038,47.3489,-122.022,1310,3300
203100625,20140529T000000,672000.0,3,2.5,2620,21587,2.0,0,0,3,7,2620,0,1992,0,98053,47.6384,-121.959,2570,23650
2133010110,20150508T000000,455000.0,4,2.5,1770,13168,2.0,0,0,3,7,1770,0,1990,0,98019,47.7306,-121.966,2050,14859
4389201250,20140513T000000,2450000.0,5,4.0,4430,9000,2.0,0,0,3,10,4430,0,2013,0,98004,47.6168,-122.216,2470,9490
3383900057,20141203T000000,500000.0,3,3.25,1490,902,3.0,0,0,3,8,1220,270,2001,0,98102,47.6357,-122.324,1550,1092
3126049436,20140912T000000,416000.0,3,2.5,1710,1296,3.0,0,0,3,8,1510,200,2004,0,98103,47.6963,-122.342,1610,1282
2540700110,20150212T000000,1905000.0,4,3.5,4210,18564,2.0,0,0,3,11,4210,0,2001,0,98039,47.6206,-122.225,3520,18564
3026079055,20140826T000000,598600.0,4,2.75,3470,212639,2.0,0,0,3,7,2070,1400,1993,0,98019,47.7066,-121.968,2370,233917
3222049112,20150507T000000,449900.0,3,2.5,2780,8225,2.0,0,1,3,9,2780,0,1990,0,98198,47.3509,-122.323,720,9736
9348700490,20150410T000000,899000.0,4,2.5,3540,9349,2.0,0,0,3,10,3540,0,2003,0,98052,47.7046,-122.107,3280,7546
3022059066,20150130T000000,472500.0,4,2.5,2960,223462,2.0,0,0,3,10,2960,0,2001,0,98030,47.3646,-122.211,2770,16482
3885803245,20150305T000000,1650000.0,5,4.0,3310,8400,2.0,0,0,3,10,3310,0,2000,0,98033,47.6914,-122.214,3430,8400
98020300,20150203T000000,759000.0,5,2.75,3490,8230,2.0,0,0,3,10,3490,0,2005,0,98075,47.5825,-121.97,3480,7331
9521100855,20140610T000000,440000.0,3,1.5,1290,1286,3.0,0,0,3,7,1290,0,2000,0,98103,47.6617,-122.349,1720,1286
1245500099,20150506T000000,702000.0,3,2.5,2190,8528,1.0,0,0,3,8,1760,430,1991,0,98033,47.6943,-122.209,2060,9811
1550000463,20140826T000000,637000.0,4,3.5,3080,118918,2.0,0,0,3,9,3080,0,2008,0,98019,47.7721,-121.924,1830,434728
7012200215,20141231T000000,795000.0,3,3.25,2260,3727,2.0,0,0,3,8,1880,380,2003,0,98119,47.6422,-122.361,1600,4800
9284802215,20141205T000000,430000.0,5,3.0,2500,5750,1.0,0,0,3,8,1430,1070,1999,0,98126,47.551,-122.369,1980,7130
1241900028,20150417T000000,880000.0,5,2.75,3020,9187,2.0,0,0,3,9,3020,0,2007,0,98033,47.6806,-122.167,2250,9675
8691400600,20141208T000000,750000.0,4,2.5,3290,7538,2.0,0,0,3,9,3290,0,2004,0,98075,47.598,-121.972,3450,7538
1118000301,20141219T000000,2890000.0,4,4.0,5780,7173,2.0,0,0,3,11,4130,1650,2008,0,98112,47.6374,-122.288,3930,7994
3905081500,20140604T000000,532000.0,3,2.5,1820,4910,2.0,0,0,3,8,1820,0,1993,0,98029,47.5703,-121.996,2090,6668
5452301810,20140905T000000,1575000.0,5,3.75,4220,9240,2.0,0,2,5,11,3420,800,1991,0,98040,47.5895,-122.229,3380,9240
5104511730,20150409T000000,549950.0,4,2.5,3780,6800,2.0,0,0,3,8,3780,0,2004,0,98038,47.3526,-122.012,3640,7326
2249500367,20141021T000000,736000.0,3,2.5,1980,2975,3.0,0,2,3,8,1980,0,1993,0,98109,47.6294,-122.344,1980,3144
3629921140,20141030T000000,856000.0,5,3.25,3620,5500,2.0,0,2,3,9,3620,0,2003,0,98029,47.5442,-121.996,3260,5500
8682250090,20140504T000000,775000.0,2,2.5,2680,7392,1.0,0,0,3,9,2680,0,2004,0,98053,47.717,-122.026,2315,7045
534000112,20150203T000000,348000.0,2,2.5,1270,1242,3.0,0,0,3,7,1270,0,2008,0,98117,47.701,-122.362,1280,1199
2734100734,20141015T000000,216650.0,3,3.5,1540,1427,2.0,0,0,3,7,1360,180,2007,0,98109,47.542,-122.322,1220,4000
2322069168,20140507T000000,630000.0,3,2.5,2680,327135,2.0,0,0,3,8,2680,0,1995,0,98010,47.3783,-122.003,2020,60080
7885800900,20140801T000000,359950.0,4,2.5,3010,5701,2.0,0,0,3,8,3010,0,2003,0,98042,47.3492,-122.152,3010,5772
3221079055,20150325T000000,367000.0,3,2.5,2260,93218,1.0,0,2,4,6,2260,0,1998,0,98022,47.2582,-121.935,2180,111078
8556800100,20150121T000000,535000.0,4,2.5,2880,23994,2.0,0,3,3,9,2880,0,2002,0,98022,47.2124,-122.005,2470,17009
1891100090,20140505T000000,620000.0,3,1.75,1480,2185,2.5,0,0,3,9,1480,0,2005,0,98034,47.6945,-122.17,1480,2441
3447000100,20150422T000000,645000.0,4,2.5,2250,10696,2.0,0,0,3,8,2250,0,1996,0,98006,47.5715,-122.128,2340,13286
7968460110,20140619T000000,280000.0,3,2.0,1790,42399,1.0,0,0,4,7,1790,0,1990,0,98092,47.3143,-122.134,1330,40015
7852100110,20150422T000000,490000.0,4,3.0,2640,5267,2.0,0,0,3,7,2640,0,2001,0,98065,47.5298,-121.88,2640,5670
2524049166,20140918T000000,2950000.0,5,4.75,6240,47480,1.0,0,3,3,11,4610,1630,2003,0,98040,47.5317,-122.233,4170,17668
9406550100,20140923T000000,325000.0,4,2.5,1930,8458,2.0,0,0,3,7,1930,0,1993,0,98038,47.3645,-122.039,1670,9485
2997800076,20141209T000000,589950.0,3,2.75,1670,1350,3.0,0,0,3,9,1350,320,2014,0,98116,47.5763,-122.408,1520,4800
5409800110,20150119T000000,425000.0,4,2.5,3052,12145,2.0,0,0,3,8,3052,0,2004,0,98003,47.2598,-122.304,2767,8604
567000268,20140821T000000,450000.0,3,2.5,1639,2710,2.0,0,0,3,8,1479,160,2003,0,98144,47.5924,-122.294,1580,1733
3223049131,20141030T000000,270000.0,4,2.5,2490,11650,1.0,0,0,3,7,1390,1100,1990,0,98148,47.4416,-122.332,2010,10495
4055700378,20141009T000000,1415000.0,4,3.25,3600,38016,2.0,0,2,3,11,3310,290,1991,0,98034,47.7124,-122.253,2440,22693
8946700100,20141208T000000,408500.0,4,2.5,2720,7043,2.0,0,0,3,9,2720,0,2003,0,98092,47.3315,-122.169,2640,6958
7237500110,20150404T000000,1208000.0,4,2.75,4250,10925,2.0,0,0,3,10,4250,0,2003,0,98059,47.5297,-122.14,4650,11544
8682280490,20140801T000000,431500.0,2,2.0,1370,4866,1.0,0,0,3,8,1370,0,2005,0,98053,47.704,-122.012,1365,4784
1254200615,20140716T000000,635000.0,3,2.5,1530,2978,1.0,0,0,3,7,1210,320,1997,0,98117,47.6796,-122.39,1640,5100
7135520300,20150407T000000,1300000.0,3,2.75,4120,16365,1.0,0,2,3,12,4120,0,1999,0,98059,47.5265,-122.148,4020,14110
304100090,20140722T000000,215000.0,4,2.25,1500,5393,2.0,0,0,3,7,1500,0,1999,0,98001,47.3378,-122.262,1500,5952
8961990090,20140624T000000,535000.0,3,2.5,2070,4132,2.0,0,0,3,8,2070,0,1999,0,98074,47.6036,-122.015,1530,5606
8155820110,20150325T000000,355000.0,3,1.75,1460,7203,1.0,0,0,3,7,1460,0,1990,0,98056,47.5049,-122.189,1570,7203
722069232,20140905T000000,998000.0,4,3.25,3770,982998,2.0,0,0,3,10,3770,0,1992,0,98058,47.414,-122.087,2290,37141
